gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,churn
male,66,no,yes,no,no,0,united states,california,chino,91710,33.990646,-117.663025,75319,q3,no,0,4,offer e,yes,36.4,no,yes,fiber optic,29,yes,no,no,no,no,no,no,yes,one year,no,bank withdrawal,75.35,273.4,0.0,0,145.6,419.0,3,4033,0
female,69,no,yes,yes,no,0,united states,california,hacienda heights,91745,33.998471,-117.973758,53686,q3,yes,5,29,,no,0.0,no,yes,cable,23,yes,no,yes,no,no,yes,no,yes,one year,yes,bank withdrawal,45.0,1228.65,0.0,0,0.0,1228.65,3,3094,0
male,79,no,yes,yes,no,0,united states,california,la verne,91750,34.144703,-117.770299,35530,q3,yes,1,57,,yes,36.66,yes,yes,fiber optic,9,no,yes,no,no,no,yes,no,yes,one year,yes,bank withdrawal,89.85,4925.35,0.0,0,2089.62,7014.97,5,4429,0
female,67,no,yes,no,no,0,united states,california,ontario,91761,34.035602,-117.591528,56280,q3,no,0,19,,yes,7.95,no,yes,fiber optic,12,yes,yes,no,yes,yes,yes,no,no,one year,yes,mailed check,105.0,2007.25,0.0,20,151.05,2178.3,3,3524,0
male,68,no,yes,yes,no,0,united states,california,pomona,91767,34.083086,-117.737997,46626,q3,yes,3,20,,yes,27.56,yes,yes,fiber optic,3,no,yes,no,yes,yes,yes,no,yes,one year,no,bank withdrawal,107.05,2172.05,0.0,0,551.1999999999999,2723.25,3,5328,0
male,79,no,yes,yes,no,0,united states,california,san gabriel,91775,34.114772,-118.089431,23444,q3,yes,5,21,,yes,42.95,no,yes,dsl,30,yes,yes,no,no,no,yes,no,yes,one year,yes,bank withdrawal,64.95,1339.8,0.0,0,901.95,2241.75,4,4604,0
female,77,no,yes,no,no,0,united states,california,chula vista,91911,32.607964,-117.059459,71126,q3,no,0,6,offer e,yes,8.06,no,yes,fiber optic,19,no,no,no,no,yes,yes,no,yes,one year,yes,bank withdrawal,89.35,567.8,0.0,0,48.36,616.16,3,2578,0
male,73,no,yes,yes,no,0,united states,california,descanso,91916,32.912664,-116.635387,1587,q3,yes,4,35,,yes,2.12,yes,yes,fiber optic,3,no,no,yes,no,yes,yes,no,yes,one year,yes,bank withdrawal,100.8,3437.5,0.0,0,74.2,3511.7,5,3318,0
male,71,no,yes,yes,yes,1,united states,california,pine valley,91962,32.800671,-116.483363,1604,q3,yes,9,38,,yes,28.3,yes,yes,fiber optic,27,no,yes,no,no,yes,yes,no,yes,one year,no,bank withdrawal,101.15,3741.85,0.0,0,1075.4,4817.25,5,4036,0
female,67,no,yes,yes,no,0,united states,california,bonsall,92003,33.290907,-117.202895,3849,q3,no,0,5,offer e,yes,9.56,no,yes,fiber optic,13,no,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,69.35,341.6,0.0,0,47.8,389.4,4,5437,0
female,68,no,yes,yes,no,0,united states,california,fallbrook,92028,33.362575,-117.299644,42239,q3,yes,9,11,offer d,yes,29.15,no,yes,fiber optic,2,no,no,no,yes,yes,no,no,yes,one year,yes,bank withdrawal,82.9,880.05,0.0,0,320.65,1200.6999999999998,4,4413,0
female,75,no,yes,yes,yes,3,united states,california,julian,92036,32.980678,-116.262854,3577,q3,yes,3,28,,no,0.0,no,yes,dsl,58,no,no,no,no,yes,no,no,no,one year,yes,bank withdrawal,35.9,973.65,0.0,40,0.0,1013.65,5,5444,0
female,79,no,yes,no,no,0,united states,california,la jolla,92037,32.853743,-117.25034,42617,q3,no,0,17,offer d,yes,1.06,yes,yes,fiber optic,25,no,no,yes,no,no,no,no,yes,one year,yes,credit card,82.65,1470.05,0.0,0,18.02,1488.07,4,3754,0
female,69,no,yes,no,no,0,united states,california,rancho santa fe,92067,33.012751,-117.200617,7615,q3,no,0,32,,yes,19.92,no,yes,dsl,14,no,yes,no,yes,no,no,no,no,one year,no,bank withdrawal,54.65,1830.1,0.0,10,637.44,2477.54,5,4045,0
female,72,no,yes,no,no,0,united states,california,san marcos,92078,33.119028,-117.166036,6760,q3,no,0,1,offer e,yes,7.77,yes,yes,fiber optic,22,no,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,72.1,72.1,0.0,0,7.77,79.86999999999999,4,4432,0
female,69,no,yes,yes,no,0,united states,california,warner springs,92086,33.323705,-116.626907,1205,q3,yes,9,64,,yes,3.76,no,yes,fiber optic,11,yes,yes,yes,no,no,yes,no,yes,one year,no,bank withdrawal,97.0,6430.9,0.0,0,240.64,6671.54,3,4053,0
female,72,no,yes,no,no,0,united states,california,san diego,92102,32.716007,-117.117462,47140,q3,no,0,7,,yes,16.36,no,yes,fiber optic,28,no,no,no,no,yes,yes,no,yes,one year,yes,bank withdrawal,89.15,574.35,0.0,0,114.52,688.87,5,2415,0
female,70,no,yes,no,no,0,united states,california,san diego,92106,32.71346,-117.236378,18525,q3,no,0,16,offer d,yes,9.72,yes,yes,dsl,29,yes,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,54.1,889.0,0.0,0,155.52,1044.52,3,2276,0
male,78,no,yes,yes,no,0,united states,california,san ysidro,92173,32.555828,-117.040073,28488,q3,yes,1,72,offer a,no,0.0,no,yes,dsl,24,yes,yes,yes,yes,yes,yes,no,yes,two year,yes,bank withdrawal,64.8,4732.35,0.0,0,0.0,4732.35,3,4886,0
male,77,no,yes,yes,no,0,united states,california,cabazon,92230,33.929812,-116.76058,2355,q3,yes,5,27,,yes,33.57,yes,yes,dsl,21,no,yes,yes,yes,yes,yes,no,yes,one year,yes,bank withdrawal,84.8,2309.55,0.0,0,906.39,3215.94,3,5352,0
female,73,no,yes,no,no,0,united states,california,calexico,92231,32.690654,-115.431225,27804,q3,no,0,2,offer e,yes,23.91,no,yes,cable,22,no,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,44.3,89.3,0.0,0,47.82,137.12,3,3805,0
female,76,no,yes,yes,no,0,united states,california,cathedral city,92234,33.829583,-116.474131,43141,q3,yes,10,42,,yes,42.29,yes,yes,fiber optic,10,no,no,no,no,yes,yes,no,no,one year,yes,bank withdrawal,95.05,3944.5,0.0,100,1776.18,5820.68,4,2677,0
male,78,no,yes,yes,no,0,united states,california,desert center,92239,33.889605,-115.257009,964,q3,yes,7,33,,yes,25.15,yes,yes,fiber optic,20,yes,no,yes,yes,yes,yes,no,yes,one year,yes,bank withdrawal,109.9,3694.7,0.0,0,829.9499999999999,4524.65,3,5655,0
male,74,no,yes,no,no,0,united states,california,desert hot springs,92241,33.832799,-116.250973,5529,q3,no,0,33,offer c,no,0.0,no,yes,cable,11,no,no,yes,yes,yes,yes,no,yes,one year,yes,bank withdrawal,54.6,1803.7,0.0,0,0.0,1803.7,4,5322,0
male,71,no,yes,yes,yes,1,united states,california,morongo valley,92256,34.097863,-116.594561,3499,q3,yes,9,32,offer c,yes,31.86,no,yes,fiber optic,23,no,yes,no,no,yes,yes,yes,yes,one year,yes,mailed check,93.95,2861.45,0.0,0,1019.52,3880.97,5,2844,0
female,72,no,yes,yes,no,0,united states,california,palo verde,92266,33.3249,-114.758334,291,q3,yes,10,48,,yes,12.6,no,yes,fiber optic,21,no,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,70.65,3545.05,0.0,0,604.8,4149.85,3,5523,0
female,75,no,yes,yes,no,0,united states,california,westmorland,92281,33.03679,-115.60503,2388,q3,yes,5,55,,yes,29.53,yes,yes,cable,29,no,no,no,no,no,no,no,yes,one year,no,bank withdrawal,51.65,2838.55,0.0,0,1624.15,4462.700000000001,3,4763,0
male,79,no,yes,yes,no,0,united states,california,white water,92282,33.972293,-116.654195,805,q3,yes,4,52,,yes,29.15,yes,yes,fiber optic,9,no,yes,yes,no,yes,yes,yes,yes,one year,yes,bank withdrawal,105.1,5376.4,0.0,0,1515.8,6892.2,4,4621,0
female,76,no,yes,no,no,0,united states,california,bloomington,92316,34.059722,-117.39104,25995,q3,no,0,49,,yes,24.84,yes,yes,fiber optic,14,yes,no,no,no,yes,yes,yes,yes,one year,no,credit card,101.55,5070.4,0.0,0,1217.16,6287.56,3,5348,0
female,78,no,yes,no,no,0,united states,california,fontana,92336,34.136367,-117.460803,54586,q3,no,0,22,offer d,yes,49.98,no,yes,dsl,28,yes,no,yes,yes,no,yes,yes,yes,one year,yes,mailed check,69.75,1545.4,0.0,0,1099.56,2644.96,3,3509,0
male,75,no,yes,yes,no,0,united states,california,mentone,92359,34.103578,-117.04054,7324,q3,yes,5,72,offer a,yes,21.37,yes,yes,fiber optic,13,yes,yes,yes,yes,yes,yes,yes,no,two year,yes,bank withdrawal,116.05,8404.9,0.0,120,1538.64,10063.54,3,4404,0
male,66,no,yes,yes,no,0,united states,california,nipton,92364,35.478736,-115.516984,162,q3,yes,2,64,,yes,20.19,yes,yes,fiber optic,8,no,no,yes,yes,yes,yes,yes,yes,two year,no,bank withdrawal,102.1,6538.45,0.0,0,1292.16,7830.61,4,6270,0
female,71,no,yes,no,no,0,united states,california,pinon hills,92372,34.459322,-117.629729,4280,q3,no,0,17,offer d,yes,24.15,no,no,,0,no,no,no,no,no,no,no,no,one year,no,mailed check,20.65,330.6,0.0,0,410.55,741.15,4,4086,0
male,77,no,yes,yes,yes,1,united states,california,shoshone,92384,35.924252,-116.188668,87,q3,yes,6,35,offer c,yes,14.19,no,yes,dsl,17,no,yes,no,yes,yes,yes,yes,yes,one year,yes,bank withdrawal,76.05,2747.2,0.0,0,496.65,3243.85,5,5479,0
female,74,no,yes,no,no,0,united states,california,yermo,92398,35.013299,-116.834092,1195,q3,no,0,20,offer d,yes,23.18,no,yes,fiber optic,21,no,no,no,no,no,yes,yes,yes,one year,yes,bank withdrawal,81.45,1671.6,0.0,0,463.6,2135.2,5,2416,0
male,73,no,yes,yes,no,0,united states,california,riverside,92504,33.9108,-117.398153,46550,q3,yes,9,61,,yes,34.24,yes,yes,dsl,20,no,yes,no,no,no,yes,yes,yes,one year,no,bank withdrawal,64.05,3902.6,0.0,0,2088.6400000000003,5991.24,4,4001,0
female,73,no,yes,yes,no,0,united states,california,lake elsinore,92532,33.705836,-117.318204,4546,q3,yes,4,71,offer a,yes,43.99,yes,yes,fiber optic,17,yes,no,no,no,no,no,no,yes,two year,yes,credit card,80.7,5676.0,0.0,0,3123.29,8799.29,3,4583,0
male,78,no,yes,yes,no,0,united states,california,moreno valley,92553,33.923149,-117.244933,61205,q3,yes,1,20,,yes,32.54,no,yes,fiber optic,5,yes,no,yes,yes,no,yes,no,yes,one year,no,credit card,94.3,1818.3,0.0,0,650.8,2469.1,3,2574,0
female,79,no,yes,yes,no,0,united states,california,perris,92570,33.787298,-117.320676,36817,q3,yes,1,5,offer e,yes,5.42,no,yes,fiber optic,23,no,no,no,no,no,no,no,yes,one year,no,bank withdrawal,70.05,302.6,0.0,0,27.1,329.70000000000005,4,2064,0
male,77,no,yes,yes,no,0,united states,california,menifee,92584,33.653338,-117.178271,14068,q3,yes,1,29,offer c,yes,37.65,yes,yes,dsl,9,no,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,51.6,1442.0,0.0,0,1091.85,2533.85,5,5495,0
male,77,no,yes,yes,yes,1,united states,california,temecula,92591,33.540604,-117.10909,25655,q3,yes,1,72,offer a,yes,30.78,yes,yes,fiber optic,17,yes,yes,yes,yes,yes,yes,no,no,two year,yes,credit card,115.75,8399.15,0.0,110,2216.16,10725.31,4,5168,0
female,80,no,yes,no,no,0,united states,california,winchester,92596,33.657433,-117.04254,4093,q3,no,0,56,,yes,17.33,yes,yes,fiber optic,16,no,yes,yes,yes,yes,no,no,yes,two year,yes,bank withdrawal,99.9,5706.3,0.0,0,970.48,6676.78,3,5840,0
male,80,no,yes,yes,yes,1,united states,california,foothill ranch,92610,33.698728,-117.67768,10936,q3,no,0,68,offer a,yes,32.11,yes,yes,fiber optic,12,no,no,yes,yes,yes,yes,no,no,one year,yes,credit card,107.15,7379.8,0.0,50,2183.48,9613.28,5,4324,0
male,80,no,yes,yes,no,0,united states,california,laguna beach,92651,33.570023,-117.773669,25206,q3,yes,9,50,,yes,14.49,yes,yes,fiber optic,17,yes,yes,yes,no,yes,no,no,yes,one year,yes,bank withdrawal,101.9,5265.5,0.0,0,724.5,5990.0,3,4184,0
male,74,no,yes,no,no,0,united states,california,santa ana,92705,33.766004,-117.786763,44117,q3,no,0,47,,yes,14.78,yes,yes,dsl,10,no,yes,no,yes,no,no,no,yes,two year,no,bank withdrawal,59.6,2754.0,0.0,0,694.66,3448.66,3,3155,0
female,76,no,yes,yes,no,0,united states,california,fountain valley,92708,33.712036,-117.950113,54548,q3,yes,6,28,offer c,yes,45.67,yes,yes,fiber optic,8,no,yes,yes,yes,yes,yes,no,yes,one year,yes,bank withdrawal,110.85,3204.4,0.0,0,1278.76,4483.16,4,3906,0
male,68,no,yes,yes,no,0,united states,california,anaheim,92802,33.807864,-117.923782,45086,q3,yes,3,35,offer c,yes,20.44,yes,yes,fiber optic,18,yes,yes,no,no,no,yes,no,yes,one year,yes,bank withdrawal,94.55,3365.4,0.0,0,715.4000000000001,4080.8,3,2631,0
female,71,no,yes,no,no,0,united states,california,camarillo,93010,34.227846,-119.079903,42853,q3,no,0,44,,yes,49.75,yes,yes,fiber optic,2,yes,yes,yes,no,yes,yes,no,yes,one year,yes,credit card,109.8,4860.35,0.0,0,2189.0,7049.35,3,5720,0
female,69,no,yes,no,no,0,united states,california,moorpark,93021,34.312945,-118.858169,32984,q3,no,0,66,offer a,yes,11.63,yes,yes,fiber optic,5,no,no,yes,yes,yes,yes,no,no,one year,yes,credit card,102.85,6976.75,0.0,60,767.58,7804.33,3,5569,0
male,73,no,yes,yes,yes,3,united states,california,oxnard,93030,34.223244,-119.18012,79736,q3,yes,1,10,,no,0.0,no,yes,cable,53,no,no,no,no,no,yes,no,yes,one year,yes,bank withdrawal,34.55,362.6,0.0,0,0.0,362.6,4,5248,0
female,74,no,yes,yes,no,0,united states,california,simi valley,93065,34.269449,-118.768471,64802,q3,yes,7,66,offer a,yes,25.51,yes,yes,fiber optic,15,no,yes,yes,no,yes,yes,no,yes,one year,no,credit card,104.6,6819.45,0.0,0,1683.66,8503.11,3,5722,0
female,72,no,yes,no,no,0,united states,california,somis,93066,34.297628,-119.014627,2966,q3,no,0,72,offer a,yes,44.81,yes,yes,fiber optic,14,no,yes,yes,yes,yes,yes,no,yes,two year,no,bank withdrawal,111.65,7943.45,0.0,0,3226.32,11169.77,5,5388,0
female,70,no,yes,no,no,0,united states,california,buttonwillow,93206,35.451402,-119.488413,2078,q3,no,0,49,,yes,47.72,no,yes,fiber optic,21,no,yes,yes,no,no,yes,no,yes,one year,yes,bank withdrawal,89.85,4287.2,0.0,0,2338.28,6625.48,4,5982,0
male,74,no,yes,no,no,0,united states,california,ducor,93218,35.846067,-119.004073,823,q3,no,0,24,offer c,yes,31.73,no,yes,fiber optic,13,no,no,no,no,no,no,no,no,one year,no,credit card,70.0,1732.6,0.0,140,761.52,2634.12,3,5242,0
male,80,no,yes,no,no,0,united states,california,pixley,93256,35.957019,-119.330928,4198,q3,no,0,65,,yes,44.23,yes,yes,fiber optic,27,yes,no,yes,yes,yes,yes,no,yes,two year,yes,bank withdrawal,110.35,7246.15,0.0,0,2874.95,10121.1,3,4295,0
female,74,no,yes,no,no,0,united states,california,strathmore,93267,36.141319,-119.129075,5689,q3,no,0,40,,yes,28.54,yes,yes,fiber optic,24,no,no,yes,yes,yes,yes,no,yes,one year,yes,credit card,103.75,4188.4,0.0,0,1141.6,5330.0,3,3568,0
female,65,no,yes,no,no,0,united states,california,woodlake,93286,36.464635,-119.094348,8870,q3,no,0,22,,yes,34.39,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,credit card,20.05,417.0,0.0,0,756.58,1173.58,3,4327,0
male,72,no,yes,yes,yes,1,united states,california,bakersfield,93301,35.383937,-119.020428,12963,q3,yes,1,47,,yes,42.29,no,yes,fiber optic,22,no,yes,no,no,yes,no,no,no,one year,yes,bank withdrawal,84.95,4018.05,0.0,80,1987.63,6085.68,3,3384,0
male,76,no,yes,no,no,0,united states,california,bakersfield,93313,35.140938,-119.051348,25126,q3,no,0,27,offer c,yes,34.39,yes,yes,fiber optic,19,no,yes,no,yes,yes,yes,no,yes,one year,yes,bank withdrawal,104.65,2964.0,0.0,0,928.53,3892.53,4,3104,0
male,75,no,yes,yes,no,0,united states,california,creston,93432,35.480896,-120.469476,1203,q3,yes,7,68,offer a,yes,34.31,yes,yes,fiber optic,15,no,no,yes,no,no,no,no,yes,one year,yes,credit card,80.35,5589.3,0.0,0,2333.08,7922.38,4,5581,0
male,70,no,yes,yes,no,0,united states,california,los olivos,93441,34.70434,-120.02609,1317,q3,yes,1,9,,yes,1.66,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,credit card,21.25,204.55,0.0,0,14.94,219.49,4,2302,0
male,66,no,yes,no,no,0,united states,california,santa ynez,93460,34.630356,-120.032564,5710,q3,no,0,42,,yes,13.51,yes,yes,fiber optic,19,no,yes,no,no,no,no,no,yes,one year,yes,bank withdrawal,79.35,3344.1,0.0,0,567.42,3911.52,4,2399,0
female,68,no,yes,yes,no,0,united states,california,shandon,93461,35.634488,-120.293534,1255,q3,no,0,72,offer a,yes,48.51,yes,yes,cable,17,yes,yes,yes,yes,yes,yes,no,yes,two year,yes,bank withdrawal,89.85,6697.35,0.0,0,3492.72,10190.07,3,5881,0
female,69,no,yes,yes,no,0,united states,california,benton,93512,37.653947,-118.231443,340,q3,yes,8,72,offer a,yes,15.85,yes,yes,fiber optic,2,no,yes,yes,yes,yes,yes,no,yes,two year,yes,credit card,110.8,7882.25,0.0,0,1141.2,9023.45,5,5933,0
male,75,no,yes,yes,no,0,united states,california,big pine,93513,37.245505,-118.062943,1826,q3,yes,3,72,offer a,yes,21.38,yes,yes,fiber optic,2,yes,yes,yes,yes,yes,yes,no,yes,two year,yes,bank withdrawal,114.95,8196.4,0.0,0,1539.36,9735.76,3,6268,0
female,74,no,yes,no,no,0,united states,california,bishop,93514,37.04584,-118.397236,13309,q3,no,0,3,offer e,yes,41.44,no,yes,fiber optic,13,no,no,yes,no,no,no,no,no,one year,no,credit card,75.05,202.9,5.49,10,124.32,331.73,4,3545,0
female,72,no,yes,yes,no,0,united states,california,fowler,93625,36.625792,-119.672483,5635,q3,yes,4,70,offer a,yes,16.87,yes,yes,fiber optic,3,no,no,no,no,no,no,no,yes,two year,yes,credit card,75.65,5411.4,25.67,0,1180.9,6566.629999999999,4,4181,0
male,65,no,yes,no,no,0,united states,california,o neals,93645,37.140104,-119.657092,173,q3,no,0,5,offer e,yes,30.14,no,no,,0,no,no,no,no,no,no,no,no,one year,no,bank withdrawal,20.05,94.15,0.0,0,150.7,244.85,5,2154,0
male,70,no,yes,yes,yes,3,united states,california,fresno,93701,36.749403,-119.787574,13858,q3,yes,4,60,,yes,19.68,yes,yes,fiber optic,53,yes,yes,no,no,no,yes,no,yes,one year,yes,bank withdrawal,93.25,5774.55,0.0,0,1180.8,6955.35,3,4353,0
male,65,no,yes,no,no,0,united states,california,los altos,94022,37.349546,-122.134356,18486,q3,no,0,26,offer c,yes,29.88,no,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,19.3,504.2,9.49,0,776.88,1271.59,5,2269,0
female,66,no,yes,no,no,0,united states,california,millbrae,94030,37.601248,-122.403099,20350,q3,no,0,7,offer e,yes,26.29,no,yes,fiber optic,20,no,no,yes,no,yes,no,no,no,one year,yes,bank withdrawal,84.35,609.65,29.17,10,184.03,774.51,3,2107,0
female,70,no,yes,no,no,0,united states,california,montara,94037,37.540582,-122.509594,2346,q3,no,0,27,offer c,yes,35.76,yes,yes,fiber optic,4,yes,yes,yes,no,yes,yes,no,yes,one year,yes,bank withdrawal,110.5,2857.6,0.0,0,965.52,3823.12,3,4997,0
male,77,no,yes,no,no,0,united states,california,pacifica,94044,37.573633,-122.455167,38885,q3,no,0,32,offer c,yes,1.12,yes,yes,fiber optic,5,no,no,yes,no,no,no,no,yes,one year,yes,credit card,81.1,2619.25,19.25,0,35.84,2635.84,4,2143,0
female,72,no,yes,no,no,0,united states,california,san francisco,94109,37.794487,-122.42227,56330,q3,no,0,15,,yes,1.67,yes,yes,fiber optic,21,no,yes,no,no,yes,no,no,yes,one year,no,credit card,89.0,1288.3,45.69,0,25.05,1267.66,4,4452,0
female,67,no,yes,no,no,0,united states,california,san francisco,94115,37.786031,-122.437301,33122,q3,no,0,23,,yes,17.62,no,yes,fiber optic,25,yes,no,no,no,no,no,no,no,one year,yes,bank withdrawal,75.4,1643.55,0.0,80,405.2600000000001,2128.81,4,2491,0
female,77,no,yes,no,no,0,united states,california,san francisco,94127,37.736535,-122.45732,20643,q3,no,0,22,,yes,23.43,no,yes,fiber optic,22,yes,yes,no,no,no,no,no,yes,one year,no,bank withdrawal,81.7,1820.9,29.88,0,515.46,2306.48,4,5602,0
female,73,no,yes,yes,no,0,united states,california,palo alto,94306,37.416159,-122.131337,24492,q3,yes,10,4,,yes,14.34,yes,yes,fiber optic,14,no,no,no,no,yes,no,no,yes,one year,yes,bank withdrawal,83.25,308.05,39.93,0,57.36,325.48,3,5251,0
female,66,no,yes,yes,yes,1,united states,california,bethel island,94511,38.050558,-121.646924,2379,q3,yes,9,32,offer c,yes,5.73,yes,yes,fiber optic,30,no,no,yes,no,yes,no,no,yes,one year,yes,credit card,91.35,2896.55,26.98,0,183.36,3052.9300000000003,5,2965,0
male,80,no,yes,yes,no,0,united states,california,el cerrito,94530,37.924838,-122.289145,23141,q3,yes,10,7,offer e,no,0.0,no,yes,dsl,13,yes,no,no,no,no,no,no,yes,one year,no,bank withdrawal,29.8,220.45,11.83,0,0.0,208.62,3,2587,0
male,76,no,yes,yes,no,0,united states,california,travis afb,94535,38.265899,-121.939461,9978,q3,yes,9,8,offer e,yes,22.4,no,yes,dsl,23,yes,no,no,no,yes,no,no,yes,one year,no,bank withdrawal,60.9,551.95,16.58,0,179.2,714.5699999999999,3,2136,0
female,80,no,yes,no,no,0,united states,california,fremont,94536,37.572273,-121.964583,66543,q3,no,0,56,,yes,37.3,yes,yes,dsl,8,yes,no,yes,yes,no,yes,no,yes,two year,no,bank withdrawal,73.25,4054.2,17.16,0,2088.8,6125.84,3,4011,0
female,69,no,yes,yes,no,0,united states,california,vallejo,94592,38.093701,-122.276589,159,q3,yes,1,53,,yes,30.09,yes,yes,fiber optic,12,no,no,no,no,yes,yes,no,yes,one year,yes,credit card,95.85,5016.25,18.85,0,1594.77,6592.17,3,5325,0
male,69,no,yes,yes,no,0,united states,california,yountville,94599,38.421458,-122.365048,2873,q3,yes,2,23,,yes,45.83,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,bank withdrawal,20.75,485.2,37.64,0,1054.09,1501.65,5,3418,0
female,73,no,yes,no,no,0,united states,california,oakland,94619,37.787186,-122.14633,24518,q3,no,0,5,offer e,yes,14.22,no,yes,fiber optic,4,no,yes,no,no,yes,no,no,yes,one year,yes,bank withdrawal,84.7,392.5,41.2,0,71.10000000000001,422.4,4,2660,0
female,67,no,yes,yes,no,0,united states,california,oakland,94621,37.750553,-122.197175,30751,q3,yes,5,45,,yes,40.85,no,yes,fiber optic,24,no,no,yes,no,no,yes,no,yes,one year,yes,bank withdrawal,86.1,3861.45,12.19,0,1838.25,5687.51,4,2701,0
female,69,no,yes,yes,no,0,united states,california,berkeley,94703,37.863843,-122.275684,19763,q3,yes,2,60,,yes,24.62,no,yes,fiber optic,30,yes,yes,yes,yes,yes,yes,no,yes,two year,yes,bank withdrawal,110.0,6668.35,0.0,0,1477.2,8145.55,5,4953,0
female,80,no,yes,yes,no,0,united states,california,penngrove,94951,38.325599,-122.642352,3777,q3,yes,5,72,offer a,yes,15.23,yes,yes,fiber optic,2,yes,yes,yes,no,yes,yes,no,yes,two year,yes,bank withdrawal,112.4,8046.85,0.0,0,1096.56,9143.41,3,6144,0
male,68,no,yes,no,no,0,united states,california,stinson beach,94970,37.921137,-122.657562,781,q3,no,0,20,,yes,22.31,no,yes,dsl,21,yes,no,no,yes,no,no,no,yes,one year,no,credit card,54.0,1055.9,0.0,0,446.2,1502.1,4,5090,0
female,71,no,yes,no,no,0,united states,california,brookdale,95007,37.106902,-122.100006,1007,q3,no,0,59,,yes,6.13,yes,yes,fiber optic,2,no,yes,no,no,no,no,no,yes,two year,yes,credit card,79.2,4590.35,0.0,0,361.67,4952.02,5,5400,0
male,74,no,yes,yes,no,0,united states,california,castroville,95012,36.784481,-121.759054,8582,q3,yes,6,46,,yes,4.2,yes,yes,fiber optic,22,no,no,yes,no,yes,yes,no,yes,one year,yes,bank withdrawal,98.85,4564.9,0.0,0,193.2,4758.099999999999,5,2641,0
